AFRINIC Allocated Address Table
-------------------------------

Origin AS       Network
 36913          41.222.184.0/22
 36913          41.222.188.0/22
 37090          41.222.192.0/22
 37020          41.222.196.0/22
 37020          41.222.196.0/24
 37020          41.222.197.0/24
 37020          41.222.198.0/24
 37020          41.222.199.0/24
 37593          41.222.200.0/22
 37593          41.222.200.0/24
 37593          41.222.201.0/24
 36958          41.222.204.0/24
 36958          41.222.205.0/24
 36958          41.222.206.0/24
 36958          41.222.207.0/24
 37018          41.222.208.0/22
 37018          41.222.208.0/24
 37018          41.222.209.0/24
 37018          41.222.210.0/24
 37018          41.222.211.0/24
 37415          41.222.216.0/24
 37415          41.222.217.0/24
 37415          41.222.218.0/24
 12491          41.222.219.0/24
  3741          41.222.220.0/22
 37353          41.222.224.0/22
 37055          41.222.228.0/24
 37055          41.222.229.0/24
 37055          41.222.230.0/23
 37012          41.222.232.0/24
 37012          41.222.233.0/24
 37012          41.222.234.0/24
 37012          41.222.235.0/24
 37011          41.222.236.0/22
 37011          41.222.236.0/24
 37011          41.222.237.0/24
 37011          41.222.238.0/24
 37011          41.222.239.0/24
 34947          41.222.240.0/23
 34947          41.222.242.0/23
 37010          41.222.244.0/23
 36907          41.222.248.0/21
 36907          41.222.248.0/22
 36907          41.222.252.0/23
 36907          41.222.254.0/24
 36908          41.223.4.0/22
  3741          41.223.8.0/22
 33772          41.223.16.0/22
 33772          41.223.16.0/24
 33772          41.223.17.0/24
 33772          41.223.18.0/23
 36935          41.223.20.0/22
 36935          41.223.20.0/23
 36935          41.223.20.0/24
 36935          41.223.21.0/24
 36935          41.223.22.0/23
 36935          41.223.22.0/24
 36935          41.223.23.0/24
 37596          41.223.24.0/22
 36905          41.223.28.0/22
 37053          41.223.32.0/22
 36917          41.223.40.0/22
 36917          41.223.40.0/23
 36917          41.223.42.0/24
 36917          41.223.43.0/24
 36872          41.223.44.0/22
 37665          41.223.48.0/22
 33785          41.223.52.0/24
 33785          41.223.53.0/24
 33785          41.223.54.0/24
 33785          41.223.55.0/24
 36926          41.223.56.0/22
 36926          41.223.56.0/23
 36926          41.223.56.0/24
 36926          41.223.57.0/24
 36926          41.223.58.0/24
 36926          41.223.59.0/24
 36916          41.223.60.0/22
 36920          41.223.64.0/24
 36920          41.223.65.0/24
 36920          41.223.66.0/24
 36920          41.223.67.0/24
 37014          41.223.72.0/22
 37014          41.223.72.0/24
 37014          41.223.73.0/24
 37014          41.223.74.0/24
 37014          41.223.75.0/24
 37622          41.223.76.0/23
 37622          41.223.78.0/24
 37622          41.223.79.0/24
 36999          41.223.80.0/22
 37075          41.223.84.0/22
 37075          41.223.84.0/24
 34444          41.223.88.0/24
 34444          41.223.89.0/24
  8612          41.223.92.0/22
  5511          41.223.96.0/22
 37508          41.223.96.0/24
 37508          41.223.97.0/24
 36917          41.223.100.0/23
 36917          41.223.102.0/23
 22351          41.223.104.0/22
 22351          41.223.104.0/23
 22351          41.223.105.0/24
  8612          41.223.106.0/24
 22351          41.223.107.0/24
  8513          41.223.108.0/24
  8513          41.223.109.0/24
 45572          41.223.110.0/24
 16422          41.223.112.0/22
 36962          41.223.116.0/22
 36962          41.223.116.0/24
 36962          41.223.117.0/24
 36962          41.223.118.0/24
 36962          41.223.119.0/24
 36951          41.223.120.0/22
 36951          41.223.120.0/23
 36951          41.223.121.0/24
 36951          41.223.123.0/24
 32017          41.223.124.0/22
 36957          41.223.128.0/22
 36957          41.223.128.0/24
 36957          41.223.129.0/24
 36957          41.223.130.0/24
 36957          41.223.131.0/24
 36988          41.223.132.0/24
 36988          41.223.133.0/24
 36988          41.223.134.0/23
 37077          41.223.136.0/24
 37077          41.223.137.0/24
 37077          41.223.138.0/24
 37077          41.223.139.0/24
 36963          41.223.140.0/23
 36963          41.223.142.0/24
 36963          41.223.143.0/24
 37001          41.223.144.0/24
 36970          41.223.145.0/24
 36979          41.223.146.0/24
 36993          41.223.147.0/24
 36967          41.223.150.0/24
 36967          41.223.151.0/24
 37110          41.223.152.0/22
 11259          41.223.156.0/22
 33788          41.223.160.0/22
 36972          41.223.160.0/23
 36972          41.223.160.0/24
 36972          41.223.161.0/24
 36972          41.223.162.0/24
 36976          41.223.164.0/22
 36976          41.223.164.0/24
 36976          41.223.165.0/24
 36976          41.223.166.0/24
 36976          41.223.167.0/24
 37669          41.223.168.0/22
 36985          41.223.172.0/22
 36879          41.223.176.0/22
 37576          41.223.180.0/24
 37576          41.223.181.0/24
 37576          41.223.182.0/24
 37576          41.223.183.0/24
 37460          41.223.184.0/22
 37460          41.223.184.0/24
 37460          41.223.185.0/24
 37460          41.223.186.0/24
 37460          41.223.187.0/24
 37409          41.223.188.0/24
 37409          41.223.189.0/24
 37409          41.223.190.0/24
 37678          41.223.192.0/24
 37678          41.223.195.0/24
 36990          41.223.196.0/24
 36990          41.223.197.0/24
 36990          41.223.198.0/24
 36990          41.223.199.0/24
 36998          41.223.200.0/22
 36867          41.223.204.0/23
 36867          41.223.205.0/24
 36867          41.223.206.0/23
 36867          41.223.206.0/24
 37309          41.223.212.0/22
 37309          41.223.212.0/23
 37309          41.223.214.0/23
 36958          41.223.216.0/24
 36958          41.223.217.0/24
 36958          41.223.218.0/24
 36958          41.223.219.0/24
 23889          41.223.220.0/22
 23889          41.223.220.0/23
 23889          41.223.222.0/23
 37006          41.223.224.0/22
 37006          41.223.224.0/23
 37006          41.223.226.0/23
 37006          41.223.226.0/24
 37013          41.223.228.0/22
 25543          41.223.232.0/22
 25543          41.223.232.0/24
 25543          41.223.233.0/24
 36947          41.223.236.0/22
 30995          41.223.240.0/24
 30995          41.223.241.0/24
 30995          41.223.242.0/24
 30995          41.223.243.0/24
 37055          41.223.252.0/22
  2609          41.224.0.0/13
 37492          41.224.0.0/19
 37492          41.224.0.0/20
 37492          41.224.16.0/20
 37492          41.224.33.0/24
 37492          41.224.35.0/24
 37492          41.224.36.0/22
 37492          41.224.36.0/23
 37492          41.224.38.0/23
 37492          41.224.40.0/24
 37492          41.224.42.0/24
 37492          41.224.44.0/22
 37492          41.224.44.0/24
 37492          41.224.45.0/24
 37492          41.224.46.0/24
 37492          41.224.48.0/20
 37492          41.224.50.0/24
 37492          41.224.51.0/24
 37492          41.224.52.0/22
 37492          41.224.56.0/21
 37492          41.224.64.0/18
 37492          41.224.64.0/19
 37492          41.224.64.0/20
 37492          41.224.80.0/20
 37492          41.224.96.0/19
 37492          41.224.96.0/20
 37492          41.224.112.0/20
 37492          41.224.128.0/18
 37492          41.224.128.0/19
 37492          41.224.160.0/19
 37492          41.224.192.0/18
 37492          41.224.192.0/19
 37492          41.224.224.0/19
  2609          41.225.0.0/16
 37705          41.226.0.0/16
  2609          41.227.0.0/16
 37693          41.227.64.0/19
 37693          41.227.64.0/20
 37693          41.227.80.0/20
 37693          41.228.0.0/22
 37693          41.228.0.0/23
 37693          41.228.2.0/23
 37693          41.228.4.0/22
 37693          41.228.4.0/23
 37693          41.228.6.0/23
 37693          41.228.8.0/23
 37693          41.228.8.0/24
 37693          41.228.9.0/24
 37693          41.228.10.0/23
 37693          41.228.10.0/24
 37693          41.228.11.0/24
 37693          41.228.12.0/22
 37693          41.228.12.0/23
 37693          41.228.14.0/23
 37693          41.228.16.0/23
 37693          41.228.16.0/24
 37693          41.228.17.0/24
 37693          41.228.18.0/24
 37693          41.228.20.0/22
 37693          41.228.20.0/23
 37693          41.228.22.0/23
 37693          41.228.24.0/22
 37693          41.228.24.0/23
 37693          41.228.26.0/23
 37693          41.228.32.0/22
 37693          41.228.32.0/23
 37693          41.228.34.0/23
 37693          41.228.36.0/23
 37693          41.228.36.0/24
 37693          41.228.37.0/24
 37693          41.228.38.0/23
 37693          41.228.38.0/24
 37693          41.228.39.0/24
 37693          41.228.40.0/24
 37693          41.228.41.0/24
 37693          41.228.46.0/23
 37693          41.228.46.0/24
 37693          41.228.47.0/24
 37693          41.228.48.0/24
 37693          41.228.52.0/22
 37693          41.228.52.0/23
 37693          41.228.54.0/23
 37693          41.228.56.0/24
 37693          41.228.57.0/24
 37693          41.228.58.0/23
 37693          41.228.58.0/24
 37693          41.228.59.0/24
 37492          41.228.68.0/24
 37492          41.228.72.0/23
 37492          41.228.72.0/24
 37492          41.228.73.0/24
 37492          41.228.74.0/23
 37492          41.228.74.0/24
 37492          41.228.75.0/24
 37492          41.228.144.0/21
 37492          41.228.144.0/22
 37492          41.228.148.0/22
 37492          41.228.152.0/21
 37492          41.228.152.0/22
 37492          41.228.156.0/22
 37492          41.228.160.0/20
 37492          41.228.160.0/21
 37492          41.228.168.0/21
 37492          41.228.176.0/20
 37492          41.228.176.0/21
 37492          41.228.184.0/21
 37693          41.228.192.0/19
 37693          41.228.192.0/20
 37693          41.228.208.0/20
 37693          41.228.224.0/22
 37693          41.228.224.0/23
 37693          41.228.226.0/23
 37693          41.228.228.0/23
 37693          41.228.228.0/24
 37693          41.228.229.0/24
 37693          41.228.230.0/23
 37693          41.228.230.0/24
 37693          41.228.231.0/24
 37693          41.228.232.0/21
 37693          41.228.232.0/22
 37693          41.228.236.0/22
 37693          41.228.240.0/20
 37693          41.228.240.0/21
 37693          41.228.248.0/21
  2609          41.230.0.0/16
 37693          41.230.208.0/22
 37492          41.230.212.0/22
 37492          41.230.212.0/23
 37492          41.230.212.0/24
 37492          41.230.213.0/24
 37492          41.230.214.0/23
 37492          41.230.214.0/24
 37492          41.230.215.0/24
 37492          41.230.216.0/22
 37492          41.230.216.0/23
 37492          41.230.218.0/23
 37492          41.230.220.0/22
 37492          41.230.220.0/23
 37492          41.230.222.0/23
 37492          41.230.224.0/20
 37492          41.230.240.0/20
  2609          41.231.0.0/16
 37504          41.231.6.0/23
 37492          41.231.30.0/23
 37492          41.231.30.0/24
 37492          41.231.31.0/24
 37492          41.231.56.0/21
 37492          41.231.56.0/22
 37492          41.231.56.0/23
 37492          41.231.58.0/23
 37492          41.231.60.0/22
 37693          41.231.232.0/22
 37693          41.231.232.0/23
 37693          41.231.234.0/23
  8452          41.232.0.0/13
  8452          41.232.0.0/15
  8452          41.232.0.0/16
  8452          41.232.0.0/18
  8452          41.232.118.0/23
  8452          41.232.120.0/22
  8452          41.232.124.0/22
  8452          41.232.128.0/19
  8452          41.232.160.0/24
  8452          41.232.176.0/21
  8452          41.232.184.0/21
  8452          41.232.224.0/21
  8452          41.232.248.0/21
  8452          41.233.0.0/18
  8452          41.233.64.0/19
  8452          41.233.96.0/19
  8452          41.233.192.0/19
  8452          41.233.224.0/21
  8452          41.233.232.0/23
  8452          41.233.234.0/23
  8452          41.233.236.0/22
  8452          41.233.240.0/21
  8452          41.233.248.0/21
  8452          41.234.0.0/18
  8452          41.234.64.0/23
  8452          41.234.72.0/22
  8452          41.234.76.0/22
  8452          41.234.104.0/21
  8452          41.234.112.0/21
  8452          41.234.120.0/21
  8452          41.234.128.0/17
  8452          41.235.0.0/18
  8452          41.235.64.0/19
  8452          41.235.96.0/20
  8452          41.235.112.0/21
  8452          41.235.120.0/22
  8452          41.235.124.0/22
  8452          41.235.128.0/20
  8452          41.235.144.0/20
  8452          41.235.160.0/20
  8452          41.235.192.0/18
  8452          41.236.0.0/15
  8452          41.236.0.0/18
  8452          41.236.64.0/21
  8452          41.236.72.0/22
  8452          41.236.128.0/21
  8452          41.236.136.0/22
  8452          41.236.140.0/22
  8452          41.236.144.0/21
  8452          41.236.152.0/21
  8452          41.236.160.0/21
  8452          41.236.168.0/22
  8452          41.236.172.0/22
  8452          41.236.176.0/20
  8452          41.236.192.0/22
  8452          41.236.202.0/24
  8452          41.236.208.0/20
  8452          41.236.224.0/24
  8452          41.236.225.0/24
  8452          41.236.226.0/24
  8452          41.236.227.0/24
  8452          41.236.228.0/24
  8452          41.236.230.0/24
  8452          41.236.231.0/24
  8452          41.236.232.0/24
  8452          41.236.233.0/24
  8452          41.236.237.0/24
  8452          41.236.238.0/23
  8452          41.236.240.0/22
  8452          41.236.244.0/22
  8452          41.236.248.0/21
  8452          41.237.0.0/19
  8452          41.237.32.0/21
  8452          41.237.40.0/21
