APNIC Allocated Address Table
-----------------------------

Origin AS       Network
  9644          113.217.220.0/24
  9644          113.217.221.0/24
  9644          113.217.222.0/24
  9644          113.217.223.0/24
  9644          113.217.224.0/24
  9644          113.217.244.0/24
  9644          113.217.246.0/24
  9644          113.217.247.0/24
  9644          113.217.248.0/24
  9644          113.217.249.0/24
  9644          113.217.250.0/24
  9644          113.217.251.0/24
  4134          113.218.0.0/15
  4134          113.220.0.0/14
  4837          113.224.0.0/12
  4134          113.240.0.0/13
  4134          113.248.0.0/14
  9304          113.252.0.0/14
  9304          113.252.0.0/16
  9304          113.252.0.0/18
  9304          113.252.64.0/18
  9304          113.252.128.0/18
  9304          113.252.192.0/18
  9304          113.253.0.0/16
  9304          113.253.0.0/18
  9304          113.253.64.0/18
  9304          113.253.128.0/18
  9304          113.253.192.0/18
  9304          113.254.0.0/16
  9304          113.254.0.0/18
  9304          113.254.64.0/18
  9304          113.254.128.0/18
  9304          113.254.192.0/18
  9304          113.255.0.0/16
  9304          113.255.0.0/18
  9304          113.255.64.0/18
  9304          113.255.128.0/18
  9304          113.255.192.0/18
  4761          114.1.0.0/24
  4761          114.1.3.0/24
  4761          114.4.0.0/16
  4761          114.4.9.0/24
  4761          114.4.12.0/24
  4761          114.4.15.0/24
  4761          114.4.20.0/22
  4761          114.4.24.0/22
  4761          114.4.28.0/24
  4761          114.4.29.0/24
  4761          114.4.31.0/24
  4761          114.4.40.0/24
  4761          114.4.41.0/24
  4761          114.4.42.0/24
  4761          114.4.48.0/23
  4761          114.4.48.0/24
  4761          114.4.51.0/24
  4761          114.4.52.0/22
  4761          114.4.56.0/23
  4761          114.4.58.0/23
  4761          114.4.60.0/23
  4761          114.4.62.0/23
 17922          114.4.64.0/24
 17922          114.4.65.0/24
 17922          114.4.66.0/24
 17922          114.4.67.0/24
 17922          114.4.68.0/24
 17922          114.4.69.0/24
 17922          114.4.70.0/24
 17922          114.4.71.0/24
  4761          114.4.80.0/23
  4761          114.4.102.0/24
  4761          114.4.111.0/24
  4761          114.4.128.0/20
  4761          114.4.141.0/24
  4761          114.4.144.0/22
  4761          114.5.0.0/20
  4761          114.5.1.0/24
  4761          114.5.2.0/24
  4761          114.5.4.0/22
  4761          114.5.5.0/24
  4761          114.5.6.0/24
  4761          114.5.8.0/22
  4761          114.5.12.0/22
  4761          114.6.0.0/16
  4761          114.6.0.0/21
  4761          114.6.1.0/24
  4761          114.6.2.0/24
  4761          114.6.5.0/24
  4761          114.6.8.0/21
  4761          114.6.9.0/24
  4761          114.6.12.0/24
  4761          114.6.16.0/20
  4761          114.6.20.0/22
  4761          114.6.20.0/24
  4761          114.6.24.0/22
  4761          114.6.30.0/24
  4761          114.6.32.0/20
  4761          114.6.36.0/22
  4761          114.6.40.0/22
  4761          114.6.42.0/24
  4761          114.6.48.0/21
  4761          114.6.48.0/22
  4761          114.6.52.0/22
  4761          114.6.56.0/22
  4761          114.6.60.0/22
  4761          114.6.64.0/20
  4761          114.6.64.0/21
  4761          114.6.64.0/22
  4761          114.6.68.0/22
  4761          114.6.72.0/21
  4761          114.6.72.0/22
  4761          114.6.75.0/24
  4761          114.6.76.0/22
  4761          114.6.78.0/24
  2516          114.16.0.0/16
  2516          114.17.0.0/16
  2516          114.18.0.0/16
  2516          114.19.0.0/16
  2516          114.20.0.0/15
  2516          114.22.0.0/16
 56030          114.23.0.0/16
 56030          114.23.120.0/24
 56030          114.23.121.0/24
 56030          114.23.122.0/24
 56030          114.23.123.0/24
 56030          114.23.124.0/24
 56030          114.23.125.0/24
 56030          114.23.126.0/24
 56030          114.23.240.0/24
 56030          114.23.241.0/24
 56030          114.23.242.0/24
 56030          114.23.245.0/24
 56030          114.23.246.0/24
 56030          114.23.247.0/24
 56030          114.23.248.0/24
 56030          114.23.249.0/24
  3462          114.24.0.0/14
  3462          114.24.0.0/16
  3462          114.25.0.0/16
  3462          114.26.0.0/16
  3462          114.27.0.0/16
 63849          114.28.105.0/24
  4837          114.28.248.0/21
 38669          114.29.0.0/21
 38669          114.29.8.0/21
 38669          114.29.16.0/21
 38669          114.29.24.0/21
 38669          114.29.32.0/21
 38669          114.29.40.0/21
 38669          114.29.48.0/21
 38669          114.29.56.0/21
 38669          114.29.64.0/21
 38669          114.29.72.0/21
 38669          114.29.80.0/21
 38669          114.29.88.0/21
 38669          114.29.96.0/21
 38669          114.29.104.0/21
 38669          114.29.112.0/21
 38669          114.29.120.0/21
 13445          114.29.192.0/19
 13445          114.29.192.0/21
 13445          114.29.200.0/23
 13445          114.29.202.0/23
 13445          114.29.204.0/22
 13445          114.29.208.0/21
 10036          114.30.0.0/19
 10126          114.30.32.0/20
 17714          114.30.35.0/24
  7623          114.30.48.0/22
  7623          114.30.52.0/22
  7623          114.30.56.0/22
  7623          114.30.60.0/22
 56132          114.30.64.0/21
 45232          114.30.72.0/24
 45232          114.30.73.0/24
 45232          114.30.74.0/24
 45232          114.30.75.0/24
 45232          114.30.76.0/24
 45232          114.30.77.0/24
 45232          114.30.78.0/24
 45232          114.30.79.0/24
 38766          114.30.80.0/24
 38766          114.30.81.0/24
 38766          114.30.82.0/24
 38766          114.30.83.0/24
 38766          114.30.86.0/24
 38766          114.30.87.0/24
  9556          114.30.96.0/19
  4739          114.30.96.0/20
  4739          114.30.112.0/20
 38121          114.30.128.0/21
 38121          114.30.136.0/21
 38121          114.30.144.0/21
 38121          114.30.152.0/21
 38121          114.30.160.0/21
 38121          114.30.168.0/21
 38121          114.30.176.0/21
 38121          114.30.184.0/21
 38121          114.30.192.0/21
 38121          114.30.200.0/21
 38121          114.30.208.0/21
 38121          114.30.216.0/21
 38121          114.30.224.0/21
 38121          114.30.232.0/21
 38121          114.30.240.0/21
 38121          114.30.248.0/21
  7565          114.31.0.0/20
  7565          114.31.2.0/23
  7565          114.31.4.0/23
  7565          114.31.10.0/23
  7565          114.31.12.0/22
  7565          114.31.16.0/20
  7565          114.31.16.0/22
  7565          114.31.24.0/22
  7565          114.31.27.0/24
 38690          114.31.32.0/19
 38690          114.31.51.0/24
 38690          114.31.58.0/23
 24446          114.31.72.0/21
 10021          114.31.80.0/20
 17741          114.31.96.0/21
 38651          114.31.104.0/21
  9526          114.31.112.0/21
  9526          114.31.120.0/21
 38266          114.31.128.0/18
  4826          114.31.192.0/20
 35017          114.31.208.0/24
 35017          114.31.209.0/24
 35017          114.31.210.0/24
 56028          114.31.212.0/24
 56028          114.31.213.0/24
 56028          114.31.214.0/24
 56028          114.31.215.0/24
 24279          114.31.216.0/21
 38224          114.31.224.0/20
 38224          114.31.224.0/23
 38224          114.31.226.0/23
 38224          114.31.228.0/22
 38496          114.31.240.0/22
 38496          114.31.240.0/24
 38496          114.31.246.0/24
 38768          114.31.247.0/24
 45219          114.31.249.0/24
 45219          114.31.250.0/23
 45219          114.31.250.0/24
 45219          114.31.251.0/24
 45219          114.31.252.0/23
 45219          114.31.252.0/24
 45219          114.31.253.0/24
  3462          114.32.0.0/12
  3462          114.32.0.0/16
  3462          114.32.0.0/18
  3462          114.32.64.0/18
  3462          114.32.128.0/18
  3462          114.32.192.0/18
  3462          114.33.0.0/16
  3462          114.34.0.0/16
  3462          114.35.0.0/16
  3462          114.36.0.0/16
  3462          114.37.0.0/16
  3462          114.38.0.0/16
  3462          114.39.0.0/16
  3462          114.40.0.0/16
  3462          114.41.0.0/16
  3462          114.42.0.0/16
  3462          114.43.0.0/16
  3462          114.44.0.0/16
  3462          114.45.0.0/16
  3462          114.46.0.0/16
  3462          114.47.0.0/16
 37903          114.48.0.0/14
 37903          114.48.0.0/15
 37903          114.50.0.0/15
 37903          114.51.0.0/18
 37903          114.51.0.0/19
 37903          114.51.64.0/18
 37903          114.51.128.0/18
 37903          114.51.128.0/19
 37903          114.51.192.0/18
 18302          114.52.0.0/15
 45388          114.52.42.0/24
 23930          114.52.64.0/22
 17592          114.52.78.0/24
 23990          114.52.239.0/24
 23990          114.52.240.0/24
 23990          114.52.241.0/24
 23990          114.52.243.0/24
 17583          114.53.240.0/21
 23724          114.54.0.0/18
  4795          114.56.0.0/14
  4795          114.56.0.0/16
  4795          114.57.0.0/18
  4795          114.57.3.0/24
  4795          114.57.4.0/22
  4795          114.57.8.0/21
  4795          114.57.16.0/21
  4795          114.57.24.0/22
  4795          114.57.28.0/24
 38490          114.57.32.0/24
 38490          114.57.33.0/24
  4795          114.57.34.0/24
  4795          114.57.35.0/24
 55673          114.57.38.0/24
  4795          114.57.48.0/20
  4795          114.57.64.0/20
  4795          114.57.80.0/20
  4795          114.57.96.0/20
  4795          114.57.112.0/20
  4795          114.57.128.0/19
  4795          114.57.160.0/20
  4795          114.57.192.0/19
  4795          114.57.224.0/21
  4795          114.57.232.0/21
  4795          114.58.0.0/16
  4795          114.59.0.0/16
  4795          114.59.64.0/19
  4795          114.59.250.0/23
  4795          114.59.252.0/22
  4837          114.60.0.0/14
  9812          114.60.0.0/16
  9812          114.60.0.0/18
  9812          114.60.64.0/18
  9812          114.60.128.0/18
  9812          114.60.192.0/18
  9812          114.61.0.0/16
  9812          114.61.0.0/18
  9812          114.61.64.0/18
  9812          114.61.128.0/18
  9812          114.61.192.0/18
  9812          114.62.0.0/16
  9812          114.62.0.0/18
  9812          114.62.64.0/18
  9812          114.62.128.0/18
  9812          114.62.192.0/18
  9812          114.63.0.0/16
  9812          114.63.0.0/18
  9812          114.63.64.0/18
  9812          114.63.128.0/18
  9812          114.63.192.0/18
  4808          114.66.0.0/22
  4808          114.66.4.0/24
  4808          114.66.5.0/24
  4808          114.66.6.0/24
  4808          114.66.7.0/24
  4808          114.66.8.0/24
  4808          114.66.9.0/24
 38356          114.66.16.0/24
 45114          114.66.28.0/24
 45114          114.66.29.0/24
  4808          114.66.64.0/24
  4808          114.66.65.0/24
  4808          114.66.66.0/24
  4808          114.66.67.0/24
 38364          114.66.80.0/23
  4808          114.66.192.0/24
  4808          114.66.193.0/24
  4808          114.66.194.0/24
  4808          114.66.195.0/24
  4808          114.66.196.0/24
  4808          114.66.197.0/24
  4808          114.66.198.0/24
  4808          114.66.199.0/24
  4808          114.66.200.0/24
  4808          114.66.201.0/24
  4808          114.66.202.0/24
  4808          114.66.203.0/24
  4847          114.66.216.0/21
  4847          114.66.224.0/20
  4134          114.67.0.0/18
 58466          114.67.0.0/19
 58466          114.67.32.0/19
  2519          114.69.0.0/17
 24276          114.69.128.0/19
 24276          114.69.160.0/20
 56089          114.69.176.0/20
 18200          114.69.192.0/19
 18200          114.69.192.0/22
 38456          114.69.198.0/24
 18200          114.69.199.0/24
 18200          114.69.200.0/22
 18200          114.69.204.0/23
 18200          114.69.204.0/24
 18200          114.69.207.0/24
 18200          114.69.208.0/21
 18200          114.69.216.0/22
    42          114.69.222.0/24
 18002          114.69.224.0/24
 18002          114.69.226.0/24
 18002          114.69.227.0/24
 18002          114.69.229.0/24
 18002          114.69.230.0/24
 18002          114.69.231.0/24
 18002          114.69.232.0/24
 18002          114.69.233.0/24
 18002          114.69.234.0/24
 18002          114.69.235.0/24
 18002          114.69.236.0/24
 18002          114.69.238.0/24
 18002          114.69.239.0/24
 18002          114.69.241.0/24
 18002          114.69.242.0/24
 18002          114.69.243.0/24
 18002          114.69.244.0/24
 18002          114.69.245.0/24
 18002          114.69.246.0/24
 18002          114.69.247.0/24
